"country","country_other","station_name","national_name","short_sample_code","sample_code","provider_code","code_ec_wise","code_ec_other","code_other","longitude_decimal","latitude_decimal","specific_locations"
"FR","","SOURCE (blingel)","00178X0020/SO","","","","FRAG008","FR_GWB_FRAG008","","2.14376901388889","50.4126119444444",\N
"FR","","District d HENIN CARVIN (courrières)","00205X0091/F1","","","","FRAG003","FR_GWB_FRAG003","","2.96433879722222","50.4623896638889",\N
"FR","","SAINT AMAND LES EAUX (F1)","00216X0019/F1","","","","FRAG006","FR_GWB_FRAG006","","3.41526998055556","50.4293691805556",\N
"FR","","SOURCE COMMUNALE (dominois)","00241X0230/HY","","","","FRAG009","FR_GWB_FRAG009","","1.86617274722222","50.3284478361111",\N
"FR","","ARRAS (F1)","00267X0007/F1","","","","FRAG006","FR_GWB_FRAG006","","2.77045925555556","50.2960451638889",\N
"FR","","Source M. RICHEBE (saint laurent blangy)","00268X0021/SO","","","","FRAG006","FR_GWB_FRAG006","","2.80555037222222","50.2969935111111",\N
"FR","","SOURCE M. PAGNIEN (IWUY)","00285X0375/SO1","","","","FRAG010","FR_GWB_FRAG010","","3.31799353055556","50.2311223416667",\N
"FR","","EOLIENNE (nibas)","00326X0110/EOLIE","","","","FRAG011","FR_GWB_FRAG011","","1.59433231388889","50.1142289416667",\N
"FR","","Source Mme DESAULTY (doullens)","00343X0001/HY","","","","FRAG009","FR_GWB_FRAG009","","2.35455846388889","50.143197",\N
"FR","","S.I.D.E.N. (saint aubin) F1","00384X0029/F1","","","","FRB2G016","FR_GWB_FRB2G016","","3.91117773333333","50.1674263388889",\N
"FR","","Source du Gouffre - DIEPPE","00428X0038/HY","","","","FRHG203","FR_GWB_FRHG203","","1.06545245833333","49.8678936194444",\N
"FR","","ST AUBIN LE CAUF","00436X0069/HY","","","","FRHG204","FR_GWB_FRHG204","","1.17374331388889","49.8613408833333",\N
"FR","","SOURCE (oissy)","00457X0036/HY","","","","FRAG011","FR_GWB_FRAG011","","2.04775684722222","49.9065508722222",\N
"FR","","SOURCE COMMUNALE (corbie)","00468X0028/HY","","","","FRAG012","FR_GWB_FRAG012","","2.46009165","49.9141785888889",\N
"FR","","FORAGE D IRRIGATION (estrées mons)","00486X0080/F","","","","FRAG013","FR_GWB_FRAG013","","3.03024920833333","49.8760707222222",\N
"FR","","TARZY","00518X0011/SO","","","","FRHG309","FR_GWB_FRHG309","","4.29343453055556","49.8702544277778",\N
"FR","","CANY BARVILLE","00574X0138/F","","","","FRHG203","FR_GWB_FRHG203","","0.643144786111111","49.7774506527778",\N
"FR","","ST GERMAIN SUR EAULNE","00601X0040/111111","","","","FRHG204","FR_GWB_FRHG204","","1.50646994444444","49.773285775",\N
"FR","","S.I. de la Rég. de CAIX (caix) F7","00632X0069/F31","","","","FRAG012","FR_GWB_FRAG012","","2.63832076111111","49.8052756027778",\N
"FR","","S.I. DE GUERBIGNY (GUERBIGNY) F2","00636X0042/F2","","","","FRAG012","FR_GWB_FRAG012","","2.66584361666667","49.6889314666667",\N
"FR","","SOMMETTE EAUCOURT","00647X0236/PZ1","","","","FRAG013","FR_GWB_FRAG013","","3.12769595277778","49.737367075",\N
"FR","","RIBEMONT","00653X0002/F","","","","FRHG206","FR_GWB_FRHG206","","3.47013661666667","49.8003247138889",\N
"FR","","Forage de la Vallée (robinet refoulement)","00724X0018/F1","","","","FRHG507","FR_GWB_FRHG507","","-1.45929421388889","49.6377267111111",\N
"FR","","BRIX","00728X0030/C1","","","","FRHG503","FR_GWB_FRHG503","","-1.52943178888889","49.5515102638889",\N
"FR","","GATTEVILLE-LE-PHARE","00732X0014/F10","","","","FRHG507","FR_GWB_FRHG507","","-1.27701200833333","49.6690330861111",\N
"FR","","Captage Fontaine la Mallet (EB dans la bâche)","00746X0062/HY","","","","FRHG202","FR_GWB_FRHG202","","0.145547005555556","49.5308464611111",\N
"FR","","SAINT-WANDRILLE-RANCON","00765X0025/HY","","","","FRHG202","FR_GWB_FRHG202","","0.754566383333333","49.5508051333333",\N
"FR","","Station Gaillefontaine (pompe refoulement)","00783X0009/HY","","","","FRHG301","FR_GWB_FRHG301","","1.62933040277778","49.6043315416667",\N
"FR","","LE MESNIL-LIEUBRAY","00785X0001/F","","","","FRHG201","FR_GWB_FRHG201","","1.49903730833333","49.5229955638889",\N
"FR","","BROMBOS","00792X0042/P","","","","FRHG205","FR_GWB_FRHG205","","1.88796940833333","49.6454552",\N
"FR","","BUCAMPS","00806X0004/P","","","","FRHG205","FR_GWB_FRHG205","","2.31813708055556","49.5269071916667",\N
"FR","","PASSEL","00825X0128/111111","","","","FRHG205","FR_GWB_FRHG205","","2.95648004722222","49.5564586166667",\N
"FR","","F3","00845X0005/F","","","","FRHG206","FR_GWB_FRHG206","","3.64509666666667","49.5534217972222",\N
"FR","","CHERET","00845X0018/HY","","","","FRHG106","FR_GWB_FRHG106","","3.68531725","49.5177917638889",\N
"FR","","SERAINCOURT","00853X0024/SAEP","","","","FRHG207","FR_GWB_FRHG207","","4.20717457777778","49.6281828",\N
"FR","","Phys/Chim-Calcaires du Dogger du B.P. à YVERNAUMONT","00864X0032/SAEP","","","","FRB1G009","FR_GWB_FRB1G009","","4.6543744","49.6756096638889",\N
"FR","","GUINCOURT","00868X0013/SAEP","","","","FRHG305","FR_GWB_FRHG305","","4.62541568611111","49.557613275",\N
"FR","","Phys/Chim-Grès du Lias inférieur d'Hettange à MATTON-ET-CLEMECY","00883X0046/SAEP2","","","","FRB1G018","FR_GWB_FRB1G018","","5.23995728611111","49.6723323972222",\N
"FR","","Forage de Manneville-es-Plain (EB chateau d'eau)","00994B0114/F","","","","FRHG202","FR_GWB_FRHG202","","1.04650561666667","49.4789265472222",\N
"FR","","Serce AEP - Station les Varras (robinet sur évier)","00996X0002/PC","","","","FRHG202","FR_GWB_FRHG202","","0.892106686111111","49.37363035",\N
"FR","","SERPN - Station les Varras (robinet sur évier)","00996X0002/PC","","","","FRHG202","FR_GWB_FRHG202","","0.892106686111111","49.37363035",\N
"FR","","P1","01066X0101/P","","","","FRHG003","FR_GWB_FRHG003","","3.35795710555556","49.3858419666667",\N
"FR","","CAUROY LES HERMONVILLE","01078X0001/PAEP","","","","FRHG207","FR_GWB_FRHG207","","3.94123503333333","49.3637792861111",\N
"FR","","SEUIL","01092X0017/SAEP","","","","FRHG207","FR_GWB_FRHG207","","4.45213156666667","49.4742813138889",\N
"FR","","Phys/chim-Calcaires du Dogger du bassin parisien à MARVILLE","01121X0011/HY","","","","FRB1G009","FR_GWB_FRB1G009","","5.43191684722222","49.4575391722222",\N
"FR","","Phys/Chim-Calcaires du Dogger du B.P. à MEXY","01131X0046/HY","","","","FRB1G009","FR_GWB_FRB1G009","","5.77324591666667","49.4920353388889",\N
"FR","","Phys/Chim-Alluvions de la Moselle à HAUTE-KONTZ","01143X0019/P1","","","","FRCG016","FR_GWB_FRCG016","","6.32602118888889","49.4504092555556",\N
"FR","","CREANCES","01168X0005/F1","","","","FRHG101","FR_GWB_FRHG101","","-1.52913958611111","49.1999229916667",\N
"FR","","Forage Beaumarais F2 (robinet refoulement)","01172X0066/F2","","","","FRHG101","FR_GWB_FRHG101","","-1.33126326666667","49.2366170277778",\N
"FR","","LE RIBEL FORAGE","01184X0051/F2","","","","FRHG402","FR_GWB_FRHG402","","-0.746894958333333","49.2304327527778",\N
"FR","","C. Hameau Renouf (ouvrage)","01185X0010/C1","","","","FRHG503","FR_GWB_FRHG503","","-0.998970088888889","49.164579975",\N
"FR","","Forage de la maison blanche (robinet sur conduite réservoir)","01204X0045/FE1","","","","FRHG213","FR_GWB_FRHG213","","-0.0271220083333333","49.2747984472222",\N
"FR","","F6 (exhaure EB)","01205X0109/F6","","","","FRHG308","FR_GWB_FRHG308","","-0.326370647222222","49.2195043722222",\N
"FR","","FP1","01213X0250/FP1","","","","FRHG213","FR_GWB_FRHG213","","0.211230838888889","49.2658623527778",\N
"FR","","Souce Clairot (trop plein)","01224X0003/S","","","","FRHG212","FR_GWB_FRHG212","","0.672073797222222","49.3057139222222",\N
"FR","","LES ANDELYS","01251X0045/F","","","","FRHG201","FR_GWB_FRHG201","","1.45089478055556","49.2494972722222",\N
"FR","","ETREPAGNY","01253X0082/F","","","","FRHG201","FR_GWB_FRHG201","","1.61744453055556","49.3117221333333",\N
"FR","","Barbery Puits","01282X0165/F","","","","FRHG104","FR_GWB_FRHG104","","2.66376281388889","49.2324857111111",\N
"FR","","FERE-EN-TARDENOIS","01308X0089/P","","","","FRHG105","FR_GWB_FRHG105","","3.51660259166667","49.1942483222222",\N
"FR","","PUISIEULX","01326X0041/FAEP","","","","FRHG207","FR_GWB_FRHG207","","4.11878571388889","49.2086991944444",\N
"FR","","Phys/Chim-Calcaires du Dogger du B.P. à RANGUEVAUX","01374X0017/HY","","","","FRCG010","FR_GWB_FRCG010","","6.06285266111111","49.2966926194444",\N
"FR","","Phys/Chim-Alluvions de la Moselle à MAXE(LA)","01385X0059/PC","","","","FRCG016","FR_GWB_FRCG016","","6.18052653888889","49.1604613777778",\N
"FR","","QSOU grès du Trias à MORSBACH","01405X0205/IPA3","","","","FRCG028","FR_GWB_FRCG028","","6.87106041111111","49.1651395916667",\N
"FR","","Sce de la Flatière (trop plein)","01462X0132/C1","","","","FRHG308","FR_GWB_FRHG308","","-0.20610675","49.069174575",\N
"FR","","CAILLY SUR EURE","01502X0003/F","","","","FRHG211","FR_GWB_FRHG211","","1.217262075","49.1201109305556",\N
"FR","","Source du Fournel -(Source de St Pierre d'Autils (exhaure rue du Fourn","01504X0085/S","","","","FRHG102","FR_GWB_FRHG102","","1.42833079722222","49.1170300583333",\N
"FR","","Source du Fournel (Source de St Pierre d'Autils)","01504X0085/S","","","","FRHG102","FR_GWB_FRHG102","","1.42833079722222","49.1170300583333",\N
"FR","","Station de Breuilpont (robinet sur évier)","01508X0002/F","","","","FRHG211","FR_GWB_FRHG211","","1.422525","48.9716504111111",\N
"FR","","GUITRANCOURT","01518X0153/HY3","","","","FRHG107","FR_GWB_FRHG107","","1.78422410555556","49.0109339972222",\N
"FR","","Source Vallière","01522X0053/HY","","","","FRHG107","FR_GWB_FRHG107","","1.94054956388889","49.1229995361111",\N
"FR","","AUBERGENVILLE","01525X0007/A6","","","","FRHG102","FR_GWB_FRHG102","","1.84195176944444","48.9799858111111",\N
"FR","","3","01528X0112/P3","","","","FRHG002","FR_GWB_FRHG002","","2.07289233888889","49.0222105472222",\N
"FR","","Station Rue Parmentier","01536X0030/P","","","","FRHG104","FR_GWB_FRHG104","","2.33433555833333","49.0402316472222",\N
"FR","","VINCELLES","01571X0134/F2","","","","FRHG004","FR_GWB_FRHG004","","3.653001575","49.0904819305556",\N
"FR","","BELVAL SOUS CHATILLON","01573X0013/SAEP","","","","FRHG105","FR_GWB_FRHG105","","3.85762531944444","49.1272732333333",\N
"FR","","VALMY","01602X0007/PAEP1","","","","FRHG207","FR_GWB_FRHG207","","4.76681943055556","49.0822839583333",\N
"FR","","DOMBASLE EN ARGONNE","01612X0002/SCE","","","","FRHG302","FR_GWB_FRHG302","","5.20661130833333","49.1376344944444",\N
"FR","","EVRES SOURCE DE GRANDE FONTAINE","01615X0001/HY","","","","FRHG302","FR_GWB_FRHG302","","5.12656768333333","48.9806917555556",\N
"FR","","Phys/Chim-Calcaires oxfordiens du B.P. à RANZIERES","01626X0010/HY","","","","FRB1G013","FR_GWB_FRB1G013","","5.49157829166667","49.0228635916667",\N
"FR","","Phys/Chim-Calcaires du Dogger du B.P. à GORZE","01633X0021/HY","","","","FRCG010","FR_GWB_FRCG010","","5.99556063333333","49.0580164305556",\N
"FR","","Phys/Chim-Pliocène de Haguenau à ALTENSTADT","01695X0009/F1","","","","FRCG001","FR_GWB_FRCG001","","7.98352502777778","49.0174884722222",\N
"FR","","","01716X0028/HY","","","","FRGG009","FR_GWB_FRGG009","","-3.06754335555556","48.7874049666667",\N
"FR","","Puits du Golf  (robinet refoulement)","01727X0024/P2","","","","FRHG506","FR_GWB_FRHG506","","-1.57101589166667","48.8648905888889",\N
"FR","","SOURCE GOUTIL","01753X0009/C1","","","","FRHG502","FR_GWB_FRHG502","","-0.490812697222222","48.9243348027778",\N
"FR","","L'ETRE F2","01756X0011/F2","","","","FRHG502","FR_GWB_FRHG502","","-0.543811827777778","48.8238077111111",\N
"FR","","BOIS NORMAND PRES LYRE","01784X0003/PC","","","","FRHG212","FR_GWB_FRHG212","","0.691930027777778","48.8963780805556",\N
"FR","","source de Montgarde","01821X0012/HY","","","","FRHG102","FR_GWB_FRHG102","","1.83953093333333","48.9463469777778",\N
"FR","","CROISSY-SUR-SEINE","01824X0177/F1","","","","FRHG001","FR_GWB_FRHG001","","2.15057929444444","48.8721872583333",\N
"FR","","Forage F1bis","01832B0065/F1","","","","FRHG102","FR_GWB_FRHG102","","2.32738421944444","48.9339390888889",\N
"FR","","Doué 1(600 m au nord de la mairie rive gauche du ru des avenelles)","01858X0011/P1","","","","FRHG103","FR_GWB_FRHG103","","3.15894565555556","48.8699178611111",\N
"FR","","PARGNY-LA-DHUYS","01864X1012/SCE","","","","FRHG103","FR_GWB_FRHG103","","3.56015995","48.9472219194444",\N
"FR","","VERT TOULON","01878X0032/PAEP2","","","","FRHG208","FR_GWB_FRHG208","","3.91240923055556","48.8638940861111",\N
"FR","","CHEPY","01892X0008/PU","","","","FRHG004","FR_GWB_FRHG004","","4.44142778055556","48.899445225",\N
"FR","","HEILTZ L EVEQUE","01905X0024/PAEP","","","","FRHG214","FR_GWB_FRHG214","","4.74134321388889","48.7806980694444",\N
"FR","","QSOU - Buttes-témoin de calcaires du Dogger à LOISY","01938X0151/SCE6","","","","FRCG008","FR_GWB_FRCG008","","6.10762566111111","48.8657507194444",\N
"FR","","Phys/Chim-Grès à roseaux/dolomies du Keuper à VAL-DE-BRIDE","01957X0045/HY","","","","FRCG008","FR_GWB_FRCG008","","6.68921668888889","48.829368025",\N
"FR","","","02016X0036/P1","","","","FRGG001","FR_GWB_FRGG001","","-4.17835489444444","48.6308071416667",\N
"FR","","","02025X0004/HY","","","","FRGG008","FR_GWB_FRGG008","","-3.92068800833333","48.6541588138889",\N
"FR","","","02032X0043/PUITS","","","","FRGG058","FR_GWB_FRGG058","","-3.50745535277778","48.7142479",\N
"FR","","","02042X0021/HY","","","","FRGG040","FR_GWB_FRGG040","","-3.19346700555556","48.7516892083333",\N
"FR","","","02048X0053/P1","","","","FRGG039","FR_GWB_FRGG039","","-2.94170375","48.6058024527778",\N
"FR","","LOLIF","02091X0002/S2","","","","FRHG505","FR_GWB_FRHG505","","-1.39411545555556","48.7459293527778",\N
"FR","","FORAGE LA LUZERNE","02137X0011/S1","","","","FRHG308","FR_GWB_FRHG308","","0.187138547222222","48.6123494",\N
"FR","","captage de Bréant","02201X0072/F2","","","","FRHG103","FR_GWB_FRHG103","","2.55896150277778","48.7085439861111",\N
"FR","","USINE PERIGNY - Exhaure","02205X0098/P10","","","","FRHG103","FR_GWB_FRHG103","","2.55099024722222","48.6890443166667",\N
"FR","","Aubepierre 1","02208X0005/HY","","","","FRHG103","FR_GWB_FRHG103","","2.85527104166667","48.6269163305556",\N
"FR","","GAYE","02237X0020/P","","","","FRHG208","FR_GWB_FRHG208","","3.78689690277778","48.6878268611111",\N
"FR","","HALLIGNICOURT","02267X0032/PAEP","","","","FRHG005","FR_GWB_FRHG005","","4.87542358888889","48.6493008583333",\N
"FR","","Phys/Chim-Calcaires oxfordiens du B.P. à VOID-VACON","02287X0013/HY","","","","FRB1G013","FR_GWB_FRB1G013","","5.59670536111111","48.6675291638889",\N
"FR","","Phys/Chim-Alluvions de la Moselle à TOUL","02296X0013/PR2","","","","FRCG017","FR_GWB_FRCG017","","5.91452951666667","48.685701",\N
"FR","","Phys/Chim-Collines sous-vosgiennes à KUTTOLSHEIM","02338X0062/SCE","","","","FRCG027","FR_GWB_FRCG027","","7.5154082","48.6469819111111",\N
"FR","","QSOU - Alluvions quaternaires de la plaine d'Alsace à HERRLISHEIM","02344X0148/P2","","","","FRCG001","FR_GWB_FRCG001","","7.91014880555556","48.719459925",\N
"FR","","QSOU - Alluvions quaternaires de la plaine d'Alsace à BISCHHEIM","02347X0152/F","","","","FRCG001","FR_GWB_FRCG001","","7.75871575555556","48.6136333277778",\N
"FR","","","02381X0006/PE","","","","FRGG001","FR_GWB_FRGG001","","-4.60518070555556","48.5561572666667",\N
"FR","","","02393X0030/HY","","","","FRGG001","FR_GWB_FRGG001","","-4.06503135555556","48.5839226666667",\N
"FR","","","02397X0006/F28","","","","FRGG112","FR_GWB_FRGG112","","-4.13900771666667","48.4559711138889",\N
"FR","","","02447X0057/P1","","","","FRGG013","FR_GWB_FRGG013","","-2.34065941666667","48.4609767694444",\N
"FR","","","02452X0042/P1","","","","FRGG014","FR_GWB_FRGG014","","-2.03222812777778","48.5244655944444",\N
"FR","","","02462X0038/F","","","","FRGG123","FR_GWB_FRGG123","","-1.68863325555556","48.5764535583333",\N
"FR","","","02467X0007/HY","","","","FRGG016","FR_GWB_FRGG016","","-1.54883809722222","48.4819904916667",\N
"FR","","Le Bas Montmorel P1 (robinet refoulement)","02472X0073/P","","","","FRHG504","FR_GWB_FRHG504","","-1.29856019444444","48.59623985",\N
"FR","","","02504X0002/C1","","","","FRGG019","FR_GWB_FRGG019","","-0.0501055305555556","48.5458874555556",\N
"FR","","","02524X0010/C1","","","","FRGG081","FR_GWB_FRGG081","","0.654913391666667","48.5112128861111",\N
"FR","","BAILLEAU L EVEQUE","02548X0037/FAEP","","","","FRHG211","FR_GWB_FRHG211","","1.41849017777778","48.4695664916667",\N
"FR","","captage Corbreuse 1","02566X0035/F1","","","","FRGG092","FR_GWB_FRGG092","","1.95877738888889","48.4947349027778",\N
"FR","","Fontainebleau 8 (Bois le Roi)","02586X0069/P3","","","","FRGG092","FR_GWB_FRGG092","","2.68646400277778","48.4643353972222",\N
"FR","","Longueville 2 (Siaep Savins)","02594X0052/P1","","","","FRHG209","FR_GWB_FRHG209","","3.23334393055556","48.5127674",\N
"FR","","SAINT-OULPH","02614X0019/PAEP","","","","FRHG007","FR_GWB_FRHG007","","3.87271748611111","48.518679875",\N
"FR","","RHEGES","02621X0008/PAEP","","","","FRHG008","FR_GWB_FRHG008","","4.00962153333333","48.5478618333333",\N
"FR","","LES GRANDES-CHAPELLES","02625X0006/PAEP","","","","FRHG208","FR_GWB_FRHG208","","4.02336861111111","48.4615783694444",\N
"FR","","LESMONT","02636X0011/PAEP","","","","FRHG215","FR_GWB_FRHG215","","4.42674203888889","48.4369547388889",\N
"FR","","CHEVILLON","02655X0028/P.AEP","","","","FRHG303","FR_GWB_FRHG303","","5.117780175","48.5072097805556",\N
"FR","","ECHENAY","02657X0030/F2","","","","FRHG306","FR_GWB_FRHG306","","5.29812153055556","48.4674512555556",\N
